hhid,pid,wave,year,p_age,p_econstat,p_edu,p_employ_type,p_firm_size,p_hours,p_ind2000,p_ind2007,p_ind2017,p_job_begin,p_job_status,p_jobfam2000,p_jobfam2007,p_jobfam2017,p_jobtype,p_married,p_region,p_rel,p_religion,p_sample09,p_sample18,p_sample98,p_sex,p_wage,p_weight09_c,p_weight09_l,p_weight18_c,p_weight18_l,p_weight98_c,p_weight98_l
2087,208703,23,2020,24,3,4,,,,,,,,,,,,,1,3,11,1,1,1,1,1,,7264.311,3304.2837,4235.3833,3656.1699,5409.9673,4103.5107
2087,208704,23,2020,20,3,3,,,,,,,,,,,,,1,3,12,1,1,1,1,1,,7264.311,9008.46,4235.3833,3733.8606,5409.9673,8023.6582
2090,209001,23,2020,75,3,2,,,,,,,,,,,,,3,14,10,2,3,1,1,2,,,,1998.5841,1145.36,979.3678,1469.1221
2090,209002,23,2020,49,1,3,1,1,54,465,425,426,2002m4,1,811,875,875,1,2,14,11,1,3,1,1,1,350,,,2199.8225,2068.3528,979.3678,1469.1221
2090,209004,23,2020,31,1,3,1,1,30,322,264,264,2018m9,2,832,864,864,1,2,14,21,2,3,1,1,2,80,,,2127.8235,3427.0454,979.3678,0
7909,209103,23,2020,48,1,2,1,1,9,452,411,411,2016m8,3,713,773,783,1,3,1,10,1,1,1,2,1,80,3189.1238,3265.5862,1885.0883,1847.5138,2481.4465,2481.5652
5005,209104,23,2020,46,1,3,1,1,40,713,692,762,2016m10,1,733,761,771,1,3,1,10,3,1,1,2,2,200,5302.4058,4331.1255,3471.5222,2985.2332,3058.0706,2802.0374
5005,209105,23,2020,24,3,3,,,,,,,,,,,,,1,1,11,3,1,1,2,1,,6251.4873,1840.5516,4621.25,3642.8425,3058.0706,2646.4187
2092,209201,23,2020,72,3,2,,,,,,,,,,,,,3,3,10,1,1,1,1,2,,1653.079,1668.1005,920.75488,941.10443,2040.3657,2040.4634
2093,209301,23,2020,85,3,4,,,,,,,,,,,,,3,3,10,3,1,1,1,1,,2280.3188,2536.7744,1099.89,1194.8413,2285.9902,2286.0999
5131,209303,23,2020,55,3,6,,,,,,,,,,,,,2,3,20,3,1,1,2,2,,2648.7275,2380.2346,1178.7852,1126.0585,0.73655313,2.2097652
6066,209304,23,2020,47,1,6,2,1,40,243,204,204,2012m6,4,233,232,232,2,2,3,10,3,1,1,2,1,1000,1311.2461,1329.407,642.34558,651.41046,4.2852402,8.7156401
7036,209305,23,2020,23,1,5,1,2,18,862,872,872,2020m3,1,930,930,930,1,1,14,11,1,1,1,2,1,40,0,0,2531.1167,2751.5505,979.80078,3919.3909
2094,209401,23,2020,65,3,3,,,,,,,,,,,,,3,3,10,1,1,1,1,2,,3987.3711,4459.6431,2022.8535,2072.6458,3731.4204,3731.5991
7037,209402,23,2020,42,1,6,1,6,40,671,661,661,2005m6,1,164,272,272,1,2,1,10,1,3,1,2,1,650,,,1942.7008,1903.9779,196.85605,196.86548
2095,209501,23,2020,64,1,4,1,3,40,802,852,852,2016m7,3,915,,,1,2,3,10,1,1,1,1,1,190,2687.7717,2915.738,1238.021,1226.8878,3329.3,3329.4595
2095,209502,23,2020,65,3,3,,,,,,,,,,,,,2,3,20,4,1,1,1,2,,2821.1252,3412.4885,1475.095,1670.4612,3329.3,3329.4595
2097,209701,23,2020,57,1,6,1,6,40,660,651,651,1988m1,1,23,132,132,1,2,3,10,1,1,1,1,1,600,8393.5869,7891.8003,3585.1406,3831.6323,4070.1304,4070.3254
2097,209702,23,2020,54,1,6,1,3,40,802,852,852,2003m3,1,143,243,243,1,2,3,20,1,1,1,1,2,480,7821.3613,8700.9219,3212.9675,3400.3621,4070.1304,4070.3254
6117,209803,23,2020,50,3,5,,,,,,,,,,,,,2,3,20,1,1,1,2,2,,1463.6902,1605.7345,777.22589,796.02185,1.0741179,3.2510016
5179,209804,23,2020,48,1,3,1,1,44,922,952,952,2020m1,1,731,751,751,1,2,3,10,1,1,1,2,1,370,1279.741,1329.0657,637.98486,639.54852,3.1938617,4.8765025
2099,209901,23,2020,80,1,2,2,,46,526,475,475,1988m6,4,511,521,521,2,2,3,10,1,1,1,1,1,100,1682.699,1616.0502,904.4024,933.10541,1800.3018,1686.4275
2099,209902,23,2020,74,3,2,,,,,,,,,,,,,2,3,20,4,1,1,1,2,,1847.423,2119.0466,919.07782,986.59723,1800.3018,1914.3484
7838,209903,23,2020,43,1,6,1,3,40,722,582,582,2016m3,1,120,222,223,1,1,1,10,1,1,1,2,1,400,8063.9478,8257.29,4465.1709,4376.1689,3422.7493,3422.9133
9731,209904,23,2020,39,3,4,,,,,,,,,,,,,2,14,20,1,2,3,2,2,,4090.8533,9485.6143,,,1053.5789,2107.2585
2100,210002,23,2020,65,1,2,1,,44,702,682,682,2010m8,2,911,941,941,1,3,3,10,3,1,1,1,2,150,2755.8604,3082.2698,1412.3115,1447.0753,2040.4166,2040.5143
8345,210003,23,2020,41,1,5,2,2,30,742,714,714,2019m6,4,315,391,391,2,2,3,20,3,2,1,2,2,100,3363.4333,3572.1516,1993.7286,2056.6458,1281.0189,2562.1606
2101,210101,23,2020,46,1,3,1,2,45,922,952,952,1996m6,1,731,751,751,1,2,3,10,1,1,1,1,1,270,2164.9807,2033.6371,1105.7466,976.58966,5.7963619,11.593279
5660,210102,23,2020,44,1,3,1,1,20,801,851,851,2015m7,1,421,441,441,1,2,3,20,3,1,1,2,2,130,1468.8923,981.32782,749.25299,735.63318,3.7722504,7.5448618
2101,210103,23,2020,41,1,3,1,1,40,741,712,712,2014m10,1,315,313,313,1,2,3,20,1,1,1,1,2,200,2089.4258,2279.4023,1160.4698,1351.8591,5.7963619,0
2102,210201,23,2020,55,1,3,2,,60,922,952,952,1994m11,4,731,751,751,2,2,10,10,4,3,1,1,1,500,,,2025.9316,2320.5676,2056.4453,1863.6024
2102,210202,23,2020,50,1,3,3,,48,922,952,952,2019m1,5,731,751,751,2,2,10,20,4,3,1,1,2,,,,1665.291,1920.37,2056.4453,1863.6024
2102,210204,23,2020,17,3,2,,,,,,,,,,,,,1,10,12,4,3,1,1,1,,,,1258.1328,1245.7335,2056.4453,2442.4265
6398,210301,23,2020,71,3,2,,,,,,,,,,,,,3,3,10,2,1,1,2,2,,1162.2594,1172.8208,534.11469,545.91913,2100.8057,2100.9063
2103,210303,23,2020,44,1,3,1,2,42,173,144,144,2016m4,2,930,930,930,1,3,3,10,2,1,1,1,2,40,5119.0361,2867.4314,2594.926,2526.8613,14.37912,0
2103,210304,23,2020,19,3,3,,,,,,,,,,,,,1,3,11,2,1,1,1,1,,6158.0269,7603.021,2223.27,2318.6785,14.37912,28.440861
2103,210305,23,2020,17,3,2,,,,,,,,,,,,,1,3,12,2,1,1,1,1,,6158.0269,5128.1431,2223.27,2090.2717,14.37912,14.698565
2104,210401,23,2020,86,3,1,,,,,,,,,,,,,3,3,10,1,1,1,1,2,,4119.2285,4156.6597,2230.3335,2279.626,5058.8198,5059.062
8074,210701,23,2020,61,3,6,,,,,,,,,,,,,2,3,11,1,2,1,2,1,,1833.6316,2599.4478,908.72278,1122.2177,2383.7036,2395.6782
2107,210702,23,2020,62,1,5,1,,15,862,872,872,2020m2,1,411,421,421,1,2,3,10,1,1,1,1,2,70,2129.0969,2381.2712,1171.4049,1200.2388,2395.5635,2395.6782
8074,210703,23,2020,80,3,2,,,,,,,,,,,,,3,3,10,2,2,1,2,2,,1867.6014,1507.1351,916.8739,829.36316,2383.7036,2371.9575
8754,210704,23,2020,34,1,6,1,1,40,722,582,582,2020m12,2,120,222,222,1,2,3,10,1,2,1,2,1,150,5015.9658,4859.5952,3801.554,3337.2878,2426.7256,2426.8418
9100,210705,23,2020,33,1,6,1,2,40,121,71,71,2018m12,1,262,510,510,1,2,19,10,1,2,1,2,1,380,2994.2559,2498.2283,2623.9468,2343.9976,2308.0896,2308.2
2108,210801,23,2020,62,1,4,2,,70,603,493,493,2018m10,4,913,922,922,2,3,3,10,1,1,1,1,1,320,1440.001,1715.2301,683.01672,630.12598,381.08667,571.65735
2108,210805,23,2020,88,3,2,,,,,,,,,,,,,3,3,6,1,1,1,1,2,,1466.6783,2947.4448,689.14325,873.38452,381.08667,571.65735
2108,210807,23,2020,58,1,3,2,,24,179,132,132,1996m4,4,753,721,721,2,1,3,32,1,1,1,1,2,80,1391.9233,0,659.29242,693.38525,381.08667,0
2110,211001,23,2020,61,1,3,1,,48,452,411,411,2010m3,3,941,910,910,1,2,3,10,1,1,1,1,1,230,1805.3208,933.31024,391.18411,433.2619,2763.2881,2254.8975
2110,211002,23,2020,58,1,3,1,,5,801,851,851,2019m7,2,915,,,1,2,3,20,2,1,1,1,2,15,1745.0461,1059.6433,377.59647,428.35339,2763.2881,2858.6929
2110,211003,23,2020,31,1,4,1,1,40,179,132,132,2013m10,1,713,773,783,1,1,3,11,1,1,1,1,1,217,1897.412,3111.408,514.06213,451.28214,2763.2881,2970.0457
2110,211004,23,2020,30,1,5,1,2,40,801,851,851,2013m1,1,154,253,253,1,1,3,12,1,1,1,1,2,217,2118.9932,2208.6516,513.70947,481.57657,2763.2881,2970.0457
2112,211202,23,2020,73,3,2,,,,,,,,,,,,,2,3,10,4,1,1,1,2,,1113.5642,1123.6831,668.95844,683.74304,2277.5591,2277.6682
2113,211302,23,2020,51,1,3,1,3,40,862,872,872,2017m8,1,411,421,421,1,3,3,10,1,1,1,1,2,160,3694.7283,4190.1978,2319.5605,2554.5015,3761.3809,2603.8865
2113,211303,23,2020,25,2,3,,,,,,,,,,,,,1,3,11,1,1,1,1,1,,4405.4775,3207.3228,3050.2729,2530.8052,3761.3809,4278.394
2113,211304,23,2020,22,3,4,,,,,,,,,,,,,1,3,12,1,1,1,1,1,,4405.4775,3855.6455,3050.2729,2458.9829,3761.3809,4402.4019
2114,211402,23,2020,63,3,3,,,,,,,,,,,,,3,3,10,4,1,1,1,2,,1112.3473,1244.0958,586.99176,601.44043,1267.6265,1267.6871
9287,211405,23,2020,35,1,4,1,4,72,154,107,107,2015m7,1,816,852,852,1,2,3,10,4,2,1,2,1,320,908.36523,1760.0947,739.57501,638.41858,321.18716,642.40509
2115,211501,23,2020,78,1,6,2,1,40,751,751,751,1997m4,4,311,312,312,2,2,3,10,2,1,1,1,1,300,1220.2096,925.64728,716.6402,746.15607,1529.2745,1529.3478
2115,211502,23,2020,74,3,3,,,,,,,,,,,,,2,3,20,4,1,1,1,2,,1339.6593,1020.0724,728.26886,771.86566,1529.2745,1529.3478
6470,211503,23,2020,47,1,6,1,,40,764,844,844,2000m5,1,322,392,392,1,2,3,20,1,1,1,2,2,450,3027.687,2492.5396,1688.35,1673.7758,6.2004619,12.401517
2115,211505,23,2020,43,1,6,1,6,30,803,853,853,2019m3,2,151,251,251,1,1,3,12,1,1,1,1,2,140,1380.4702,2292.3157,792.04382,820.80365,1529.2745,1529.3478
2117,211701,23,2020,62,1,2,2,,35,20,20,20,2014m1,4,620,620,620,2,2,3,10,2,1,1,1,1,150,2575.8669,2818.636,1985.7341,2120.9216,3296.6355,4438.5244
2117,211702,23,2020,58,1,2,1,2,24,950,970,970,2008m4,3,911,951,951,1,2,3,20,2,1,1,1,2,100,2489.8657,2917.54,1916.7604,2251.9333,3296.6355,2155.0627
2118,211801,23,2020,79,3,3,,,,,,,,,,,,,2,3,10,1,1,1,1,1,,890.00574,935.52716,500.22943,530.95654,1525.4023,1525.4753
2118,211802,23,2020,73,3,2,,,,,,,,,,,,,2,3,20,3,1,1,1,2,,977.1308,1040.3574,508.34647,531.49182,1525.4023,1525.4753
2119,211901,23,2020,70,1,2,2,,60,602,492,492,1985m7,4,842,873,875,2,2,3,10,1,1,1,1,1,120,1518.8441,1653.3917,800.78485,762.96045,5885.7251,5886.0068
2119,211902,23,2020,71,1,2,2,,40,179,132,132,2002m8,4,753,721,721,2,2,3,20,1,1,1,1,2,100,1667.528,1718.7998,813.77887,934.02808,5885.7251,5886.0068
8856,211903,23,2020,43,1,6,1,4,40,518,465,465,2016m1,1,913,922,922,1,2,3,10,1,2,1,2,1,270,1127.2629,2176.9204,598.3988,525.17871,766.89587,1533.8652
2124,212401,23,2020,73,1,3,2,,30,11,11,11,1970m12,4,612,611,611,2,2,3,10,1,1,1,1,1,100,913.14148,979.21869,498.4285,513.68622,2186.937,2466.7742
2124,212402,23,2020,73,1,2,3,,18,11,11,11,1973m2,5,612,611,611,2,2,3,20,1,1,1,1,2,,1002.5314,1048.1091,506.51633,544.26349,2186.937,1907.3094
6752,212403,23,2020,46,3,6,,,,,,,,,,,,,2,3,20,1,1,1,2,2,,2362.6467,2457.5459,1281.0756,1309.7819,8.0896893,16.180155
2127,212701,23,2020,58,1,6,1,2,40,702,682,682,2019m3,1,829,862,862,1,3,3,10,4,1,1,1,1,240,2953.5247,2831.3147,1352.4979,1354.6196,3097.1094,3097.2578
9288,212702,23,2020,58,1,6,1,3,40,851,861,861,2019m10,1,411,421,421,1,3,3,10,3,2,1,2,2,180,1812.4222,1978.2599,702.18677,796.57544,3097.1094,3097.2578
9207,212703,23,2020,32,1,6,1,3,40,312,281,281,2017m2,1,316,312,312,1,1,1,10,1,2,1,2,1,250,4844.6963,4183.1626,3508.1526,3215.8071,3097.1094,3097.2578
9348,212704,23,2020,31,1,6,1,3,40,722,582,582,2020m3,1,120,222,222,1,1,8,10,4,2,1,2,1,300,4751.2427,3879.8457,3780.8474,3473.4807,3097.1094,3097.2578
2128,212801,23,2020,62,1,5,1,6,40,701,681,681,2019m6,1,912,942,942,1,2,3,10,2,1,1,1,1,200,4589.8828,3983.8792,4187.5039,4351.9326,5227.8823,6997.623
2128,212802,23,2020,57,1,3,1,6,20,521,471,471,2007m2,3,512,521,521,1,2,3,20,2,1,1,1,2,60,4436.6392,6126.4565,4042.0525,4868.1499,5227.8823,3458.6428
9476,212803,23,2020,34,1,6,1,6,40,322,264,264,2012m3,1,316,312,312,1,2,3,10,1,2,1,2,1,480,10065.975,9752.1729,7593.7363,6666.3486,15779.878,15780.634
9814,212804,23,2020,33,3,6,,,,,,,,,,,,,2,3,20,2,2,2,2,2,,18756.846,29771.143,5733.9053,10750.491,40746.473,81496.852
2129,212901,23,2020,61,1,5,2,,36,671,661,661,2014m5,4,315,320,320,2,2,3,10,2,1,1,1,1,300,4092.5876,4065.6396,1800.6844,2073.5874,6325.3267,6325.6299
2129,212902,23,2020,60,3,3,,,,,,,,,,,,,2,3,20,2,1,1,1,2,,4295.6411,5567.8867,2145.5054,2111.0044,6325.3267,6325.6299
2130,213001,23,2020,68,3,6,,,,,,,,,,,,,2,3,10,1,1,1,1,1,,3038.5122,3868.01,1651.168,1338.5586,2265.2031,2265.3115
2130,213002,23,2020,64,3,3,,,,,,,,,,,,,2,3,20,1,1,1,1,2,,3189.2678,2444.8914,1967.3574,1754.067,2265.2031,2265.3115
2130,213003,23,2020,39,1,6,1,3,40,321,262,262,2012m10,1,733,753,753,1,1,3,11,1,1,1,1,1,300,3193.5098,3826.5403,2169.8298,2662.7573,2265.2031,2265.3115
2131,213102,23,2020,73,1,2,3,,50,517,467,467,2007m12,5,914,941,941,2,2,3,10,2,1,1,1,2,,1349.641,1297.405,673.60681,731.67944,15.208068,30.417593
2131,213103,23,2020,72,1,2,2,,50,517,467,467,2007m12,4,914,941,941,2,2,3,20,1,1,1,1,1,120,1229.3013,1432.3221,662.85101,674.90753,15.208068,0
2132,213202,23,2020,70,3,6,,,,,,,,,,,,,2,3,10,1,1,1,1,1,,5555.5474,3840.0632,2884.418,2193.7944,9148.8955,17848.479
2132,213203,23,2020,69,3,3,,,,,,,,,,,,,2,3,20,2,1,1,1,2,,6285.5698,4824.2104,3461.4858,3026.4312,9148.8955,2355.0781
2132,213204,23,2020,43,3,6,,,,,,,,,,,,,1,3,11,1,1,1,1,2,,6285.2051,6862.4702,3187.9114,3115.97,9148.8955,7727.1226
2132,213205,23,2020,41,1,6,1,5,40,343,303,303,2020m4,1,132,235,235,1,1,3,12,1,1,1,1,1,500,6512.4819,10466.191,3037.5818,4618.6978,9148.8955,8666.6572
2133,213301,23,2020,47,1,5,1,3,40,343,303,303,2016m2,1,930,930,930,1,2,3,10,1,1,1,1,2,200,2274.1228,1840.9326,1234.6946,1201.7722,5.9613757,12.219193
2133,213302,23,2020,51,1,5,1,1,40,702,682,682,2017m5,2,816,852,852,1,2,3,20,1,1,1,1,1,230,2247.6406,2453.5745,1211.9102,1241.8047,5.9613757,0
2133,213303,23,2020,16,3,2,,,,,,,,,,,,,1,3,11,3,1,1,1,1,,2735.6926,2513.9656,1057.8564,1054.3914,5.9613757,5.665792
2134,213401,23,2020,62,1,3,1,1,30,464,424,424,2007m9,3,713,773,783,1,2,3,10,1,1,1,1,1,100,1760.4651,1498.4792,736.4198,763.18878,3783.2578,3783.439
2134,213402,23,2020,57,1,2,1,1,44,212,172,172,2013m11,1,930,930,930,1,2,3,20,1,1,1,1,2,190,1701.6881,2376.2209,710.84052,858.24243,3783.2578,3783.439
2138,213801,23,2020,67,1,2,2,,55,11,11,11,2005m5,4,611,611,611,2,3,15,10,1,1,1,1,1,150,2035.1279,2102.4883,1221.589,1271.6595,2261.5137,2261.6221
6472,213802,23,2020,64,1,2,1,1,30,552,561,561,2019m8,2,911,952,952,1,3,3,10,2,1,1,2,2,100,2220.2039,2483.1692,1110.2974,1137.6272,2545.1836,2545.3057
9592,213804,23,2020,38,3,3,,,,,,,,,,,,,2,8,20,2,2,3,2,2,,9447.3125,9979.2354,,,2644.3245,2644.4512
2140,214001,23,2020,63,1,2,2,,50,603,493,493,2014m11,4,842,873,875,2,2,3,10,1,1,1,1,1,200,6195.8472,2913.6116,2791.8823,2716.8662,14028.702,10311.853
2140,214002,23,2020,51,1,3,1,2,40,319,303,303,2004m9,1,733,762,762,1,2,3,20,1,1,1,1,2,180,5988.9854,4486.5371,2694.9072,3752.4216,14028.702,10311.853
2140,214003,23,2020,27,3,6,,,,,,,,,,,,,1,3,11,1,1,1,1,2,,5133.6191,11758.256,2599.8708,2690.4407,14028.702,25635.908
2140,214004,23,2020,24,1,6,1,1,45,851,862,862,2017m9,1,235,245,245,1,1,3,12,1,1,1,1,2,200,5133.6191,4546.9126,2599.8708,2329.4141,14028.702,9857.8838
8646,214103,23,2020,40,1,6,1,,40,761,841,841,2008m10,1,293,311,311,1,2,3,20,4,2,1,2,2,230,3950.8567,8392.0557,2426.4834,2525.2095,199.52597,399.07108
2142,214201,23,2020,64,3,5,,,,,,,,,,,,,2,3,10,1,1,1,1,1,,8451.2148,3185.2485,1509.212,1516.4224,6981.8955,7377.1631
2142,214202,23,2020,60,3,3,,,,,,,,,,,,,2,3,20,1,1,1,1,2,,8870.5205,5171.8682,1798.2175,1956.3131,6981.8955,3055.1516
2142,214203,23,2020,33,1,6,1,1,60,883,911,911,2019m8,1,415,432,432,1,1,3,11,1,1,1,1,1,220,8882.3193,14951.614,1983.283,2005.7485,6981.8955,5961.7759
2142,214204,23,2020,25,2,5,,,,,,,,,,,,,1,3,12,1,1,1,1,1,,9740.5195,11325.176,1915.7109,1357.494,6981.8955,11534.829
2144,214401,23,2020,67,1,3,1,5,40,743,721,721,2006m5,2,131,231,231,1,3,3,10,1,1,1,1,1,300,1057.9667,1249.5665,468.21906,518.58313,1994.7512,1994.8468
6191,214701,23,2020,60,1,6,1,2,40,671,661,661,1999m4,2,164,272,272,1,2,3,10,4,1,1,2,1,800,879.60132,1019.6625,368.37708,426.69504,1.2736776,2.5474772
2149,214901,23,2020,54,1,2,1,4,45,281,251,251,1992m12,1,821,851,851,1,3,3,10,1,1,1,1,1,227,5747.647,5509.8228,2264.521,2268.0735,3861.1345,3861.3193
9733,214903,23,2020,30,1,5,1,1,40,722,582,582,2020m3,1,120,222,222,1,1,3,10,1,2,3,2,1,250,3697.6501,3582.3777,,,3725.76,3725.9385
9290,214904,23,2020,28,1,3,1,6,40,343,303,303,2016m9,1,831,854,854,1,2,14,10,1,2,1,2,1,320,1569.4795,3122.2363,1460.0182,1256.6257,539.34894,1078.7496
9734,214905,23,2020,22,3,4,,,,,,,,,,,,,1,3,10,1,2,3,2,2,,2091.2268,2278.1724,,,4085.4465,4085.6421
2150,215002,23,2020,81,1,3,1,,8,761,841,841,2014m3,3,413,429,429,1,3,3,10,1,1,1,1,2,27,2203.3521,2223.3738,1154.771,1180.2925,1932.8208,1932.9133
2151,215101,23,2020,63,1,3,1,1,45,922,952,952,2016m8,1,731,751,751,1,2,3,10,1,1,1,1,1,300,2466.554,1945.358,1019.4857,1026.5802,2883.9658,2884.104
2151,215102,23,2020,57,1,3,1,5,21,862,872,872,2019m3,3,411,421,421,1,2,3,20,1,1,1,1,2,90,2384.2026,3466.9612,984.07422,1217.7593,2883.9658,2884.104
2152,215201,23,2020,64,1,2,2,,60,552,561,561,2020m1,4,421,441,441,2,3,10,10,3,1,1,1,2,200,1627.8788,1590.7347,774.80078,809.3714,865.54596,865.5874
7039,215202,23,2020,40,3,5,,,,,,,,,,,,,2,1,20,2,1,1,2,2,,2960.7671,3375.2527,1539.844,1540.246,12.645628,25.292467
2153,215301,23,2020,52,1,3,1,2,40,452,411,411,2014m1,1,713,773,783,1,2,3,10,1,1,1,1,1,480,5361.1235,6623.4199,3703.3235,3837.2659,5237.8809,5410.1973
2153,215302,23,2020,48,1,3,1,,40,862,872,872,2017m2,2,411,421,429,1,2,3,20,1,1,1,1,2,140,5424.2891,4097.2607,3772.9475,3757.562,5237.8809,5066.0664
2154,215402,23,2020,57,1,2,1,,72,851,861,861,2020m2,2,411,421,421,1,3,3,10,2,1,1,1,2,140,5540.4927,4732.7891,1936.3508,2505.2434,13401.236,3374.7407
2154,215404,23,2020,28,1,5,1,2,40,521,471,471,2018m3,2,512,521,521,1,1,3,12,1,1,1,1,2,150,4749.1816,6298.459,1868.0651,1636.8615,13401.236,23429.016
2156,215602,23,2020,66,1,3,2,,20,11,11,11,2017m5,4,613,612,612,2,2,3,10,2,1,1,1,1,100,3503.6472,5110.9521,1617.9878,1656.9707,4283.6025,5737.9736
2156,215603,23,2020,61,2,2,,,,,,,,,,,,,2,3,20,2,1,1,1,2,,3677.4802,3146.165,1927.8232,2124.1431,4283.6025,2829.6416
2157,215701,23,2020,77,3,3,,,,,,,,,,,,,2,3,10,1,1,1,1,1,,1051.7556,1065.5082,534.31268,589.70636,2592.7454,2592.8696
2157,215702,23,2020,70,3,2,,,,,,,,,,,,,2,3,20,3,1,1,1,2,,1154.7148,1269.3088,542.98273,546.12207,2592.7454,2592.8696
6095,215703,23,2020,49,1,6,1,2,40,759,742,742,2006m8,1,311,312,312,1,2,3,10,1,3,1,2,1,320,,,1551.5502,1556.5663,3.4728818,6.9460964
8442,215704,23,2020,44,1,3,1,2,40,171,131,131,2014m4,2,913,922,922,1,1,3,10,3,2,1,2,1,245,1318.7365,1273.3428,623.73029,632.6712,2592.7454,2592.8696
2158,215802,23,2020,72,3,1,,,,,,,,,,,,,3,3,10,2,1,1,1,2,,1673.6737,1688.8823,934.49915,955.1524,4149.8403,4150.0391
2161,216101,23,2020,71,1,2,2,,56,11,11,11,2007m1,4,611,611,611,2,2,3,10,1,1,1,1,1,100,1010.1457,732.65466,484.71991,426.98947,2031.8975,2402.8335
2161,216102,23,2020,65,1,2,3,,52,11,11,11,2020m3,5,611,611,611,2,2,3,20,1,1,1,1,2,,1142.8831,1441.7201,581.69489,625.83734,2031.8975,1681.9257
2161,216103,23,2020,43,1,5,1,2,40,452,411,411,2018m4,3,713,792,792,1,1,3,11,1,1,1,1,1,200,1184.1418,1395.0857,510.45877,589.78009,2031.8975,2011.225
7040,216105,23,2020,39,1,5,1,2,60,311,281,281,2012m6,1,821,851,851,1,2,7,10,1,1,1,2,1,350,492.01642,996.01282,411.5416,418.85751,47.352329,94.709198
2162,216201,23,2020,82,3,3,,,,,,,,,,,,,3,3,10,3,1,1,1,2,,1790.9805,1807.2551,915.48505,935.71814,1758.5858,1758.67
5322,216202,23,2020,49,3,2,,,,,,,,,,,,,3,3,10,3,1,1,2,2,,1307.5156,1388.6537,680.46979,701.94373,5420.2544,5420.5142
2163,216301,23,2020,68,3,2,,,,,,,,,,,,,2,3,10,1,1,1,1,1,,1860.3423,2099.0813,819.22412,846.9787,2594.6528,2960.3994
2163,216302,23,2020,60,1,2,1,4,48,939,969,969,2004m5,1,411,421,429,1,2,3,20,2,1,1,1,2,180,1952.6429,2281.4946,976.10095,1066.6656,2594.6528,2229.155
6551,216303,23,2020,41,1,5,1,2,44,300,263,263,2013m6,1,132,235,235,1,2,3,10,1,1,1,2,1,416,2233.7749,1202.2633,1230.8701,1232.4683,15.248771,30.499001
2165,216502,23,2020,77,3,2,,,,,,,,,,,,,3,3,10,2,1,1,1,2,,1141.9365,1152.3132,619.77203,633.4696,1715.5629,1715.645
2166,216601,23,2020,61,3,2,,,,,,,,,,,,,1,8,10,4,1,1,1,1,,1755.7969,1919.7402,913.00806,976.70044,1402.3243,1402.3915
2167,216703,23,2020,47,1,4,1,2,44,271,241,241,2019m4,1,821,851,851,1,1,3,10,1,1,1,1,1,220,2362.7419,2281.4116,1086.297,1101.8685,2003.9565,2004.0525
8347,216801,23,2020,67,1,3,2,,65,602,492,492,2005m12,4,842,873,875,2,3,5,10,2,2,1,2,1,150,1433.998,1775.2889,943.17676,968.57135,1642.9471,1643.0258
2168,216802,23,2020,70,3,2,,,,,,,,,,,,,3,5,10,1,1,1,1,2,,1910.2278,1983.2683,1083.3633,1122.3033,1391.6461,1391.7128
9101,216803,23,2020,37,1,5,1,2,50,332,272,272,2014m6,1,234,239,239,1,2,5,10,1,2,1,2,1,290,2013.9968,4009.8225,1065.7897,1064.7361,271.89709,543.82019
2169,216901,23,2020,70,3,2,,,,,,,,,,,,,3,5,10,1,1,1,1,2,,1440.1219,1495.1873,817.23077,846.60504,1652.3292,1652.4083
8077,216902,23,2020,42,1,3,2,,60,603,493,493,2015m7,4,842,873,875,2,2,5,10,1,2,1,2,1,450,1150.451,2086.9243,650.31781,676.40729,24.409006,48.820351
2170,217001,23,2020,56,1,3,2,,54,603,493,493,2003m7,4,842,873,875,2,2,5,10,1,1,1,1,1,270,3006.0503,3653.5239,1866.0098,1815.0332,2800.0376,2712.761
2170,217002,23,2020,46,1,3,1,2,66,552,561,561,2007m9,1,422,442,442,1,2,5,20,1,1,1,1,2,228,2516.0229,2040.3593,1660.2424,1777.6272,2800.0376,2178.9717
2170,217003,23,2020,23,2,5,,,,,,,,,,,,,1,5,11,1,1,1,1,1,,2712.4382,2205.969,1994.368,1756.8917,2800.0376,3508.7825
2171,217101,23,2020,77,3,2,,,,,,,,,,,,,2,5,10,3,1,1,1,1,,1499.7526,1673.2499,899.20636,951.64209,1923.6237,2453.3801
2171,217102,23,2020,73,3,2,,,,,,,,,,,,,2,5,20,3,1,1,1,2,,1580.321,1527.9078,884.98438,851.89453,1923.6237,1394.0515
6841,217103,23,2020,69,1,2,1,2,32,452,411,411,2007m7,3,941,910,910,1,3,5,10,1,1,1,2,1,140,1103.0984,1365.6354,722.69757,742.15582,1604.1969,1604.2737
5445,217104,23,2020,48,1,6,1,6,40,293,292,292,1998m1,1,131,231,231,1,2,5,10,3,1,1,2,1,675,2712.4236,3029.3169,1778.8906,1815.7792,4313.0596,8589.7031
2172,217201,23,2020,75,1,3,1,,9,761,841,841,2020m2,3,911,941,941,1,3,10,10,4,1,1,1,2,27,661.25366,716.02472,350.79153,361.08109,1.9839145,1.9840095
2178,217802,23,2020,84,3,2,,,,,,,,,,,,,3,5,10,1,1,1,1,2,,1813.1823,1882.5121,972.40179,1007.3535,2243.1182,2243.2256
2179,217901,23,2020,54,1,3,1,1,48,465,425,426,2008m11,3,843,874,874,1,2,5,10,1,1,1,1,1,227,3302.6003,3204.8911,2129.4565,1809.2137,2478.8535,2202.9453
